Gene symbol	TCGA-05-4244-01	TCGA-05-4249-01	TCGA-05-4250-01	TCGA-05-4382-01	TCGA-05-4384-01
NAP1L4	1797.0154	1900.8325	2528.3926	1745.2452	2684.7892
NAP1L5	39.445	65.3572	69.6344	52.8862	69.6396
NAP1L6	0.6981	0	0	0.7179	1.8326
NAPA	1737.5757	3054.0976	1359.108	2318.6419	1854.0806
NAPB	266.6899	216.3549	107.1044	167.5129	203.4209
NAPEPLD	393.2594	313.7372	459.627	310.198	515.8888
NAPG	1259.4467	686.4117	507.6681	682.0168	871.7166
NAPRT1	1235.7099	1085.6381	1204.6755	585.5773	1526.573
NAPSA	66978.2704	40773.5654	14112.9072	17576.6506	36161.2828
NAPSB	356.4011	679.3287	275.5533	300.566	205.8644
NARFL	693.6033	621.6984	553.0962	563.0827	585.2169
NARF	2207.1734	1964.5799	2447.1524	2019.2484	1059.2547
NARG2	585.7405	801.0283	620.4095	462.8142	855.8338
NARS2	528.4929	406.3094	333.582	479.8048	400.1222
NARS	3431.0149	2889.5616	2339.3849	2998.481	2967.0128
NASP	1917.0957	981.6461	1245.1297	1220.4512	1293.2193
NAT10	1372.5456	1167.0931	1313.4378	845.4616	1149.0531
NAT14	161.6197	343.8498	266.2688	144.5397	278.5583
NAT15	989.2661	1621.0521	914.2004	1477.4638	1354.3067
NAT1	150.1004	175.7884	244.0521	312.2919	191.2034
NAT2	2.0944	1.9317	1.3264	15.0762	2.4435
NAT6	130.8107	64.0018	122.5334	139.3061	159.1692
NAT8B	1.0472	1.2878	3.3159	5.504	0.6109
NAT8L	77.8427	44.1081	10.611	28.2379	1.2217
NAT8	1.0472	1.2878	0	0	0.6109
NAT9	830.0899	511.9112	895.9629	834.6929	520.4643
NAV1	2574.7447	820.0238	1185.4431	1590.6547	1173.4881
NAV2	7195.3294	4187.7233	1910.6425	1567.3106	3252.9016
NAV3	19.897	47.3276	39.1279	78.2525	47.6481
NBAS	1550.9207	1249.1921	1092.5972	915.0991	952.3519
NBEAL1	195.1305	329.3617	145.9007	99.3112	196.7013
NBEAL2	1408.8489	2155.1783	1938.4896	2842.9333	6177.7642
NBEA	216.7728	505.794	58.6919	51.6897	472.2053
NBL1	1845.5363	3393.1019	4263.2844	8497.2118	2290.1649
NBLA00301	0.3491	0.322	0	0.2393	0
NBN	2503.8834	956.8554	2541.3247	1030.2044	658.5217
NBPF10	1164.7299	767.8249	195.7821	478.2446	459.9023
NBPF14	433.6085	552.159	160.4908	299.9414	318.6561
NBPF15	459.8307	332.3978	248.1572	269.2914	494.5571
NBPF16	239.8115	178.0421	98.8146	73.945	29.9328
NBPF1	428.6587	551.1899	205.2557	543.2204	341.4783
NBPF22P	0	0	0	4.0682	0
NBPF3	105.0703	206.0523	47.4177	122.5237	101.405
NBPF4	0	0.322	6.3003	61.0226	0
NBPF6	0	0	0.6632	22.016	0
NBPF7	4.5379	0.322	0.3316	0.9572	0
NBPF9	631.5106	310.0862	196.0275	436.7205	356.4692
NBR1	4470.1981	4814.5409	5242.8086	3972.9275	4251.6799
NBR2	185.3565	49.5813	159.496	218.724	41.5394
NCALD	553.975	588.5369	316.0076	486.0267	377.5199
NCAM1	62.1032	21.2491	7.9582	43.0747	15.8827
NCAM2	88.6639	93.6894	76.2663	97.3968	100.7941
NCAN	0.6981	0.322	2.3211	0	0
NCAPD2	1197.3122	1087.5698	1511.3985	1560.7417	1251.069
NCAPD3	252.378	828.3947	684.0753	585.5773	320.7086
NCAPG2	498.8219	256.9215	1142.0045	297.6944	635.9194
NCAPG	344.4664	99.4267	897.6639	230.8639	49.0043
NCAPH2	549.4371	880.2297	1297.1898	1066.8179	652.413
NCAPH	472.6416	92.0796	678.4382	262.038	39.0959
NCBP1	826.8331	873.3559	737.6838	795.2412	790.5315
NCBP2	1318.7887	1267.8656	1623.1452	1558.3486	1667.6848
NCCRP1	2.7926	187.3788	12.6005	55.04	266.9517
NCDN	580.1553	443.0125	459.5872	434.0977	760.5376
NCEH1	2304.215	762.0716	3112.9901	1444.4399	567.5015
NCF1B	12.2175	35.7372	14.9217	119.8914	29.9328
NCF1C	20.9442	59.884	66.6501	277.8321	48.259
NCF1	108.91	94.6553	133.3002	699.2467	156.9945
NCF2	1399.7731	1162.9077	854.1822	1953.4398	923.6408
NCF4	511.7375	256.5995	371.052	749.2613	267.5626
NCK1	657.9981	552.4777	836.9394	707.8617	488.088
NCK2	446.8104	931.4208	796.8167	1762.9537	783.7508
NCKAP1L	840.9111	1239.8553	826.3284	1351.1112	696.3958
NCKAP1	3909.5907	4467.1495	6029.0143	5900.2832	5075.1374
NCKAP5L	298.4554	870.571	361.7674	1019.9143	532.6817
NCKAP5	23.3877	38.3129	11.2741	62.4584	182.0403
NCKIPSD	765.8609	443.6564	671.8063	685.6064	995.113
NCLN	3872.9383	1756.2739	1334.3281	1537.5292	1247.4038
NCL	8482.7646	10891.1521	11670.7287	9416.3791	9759.9267
NCOA1	1180.2077	1049.9009	627.7046	1448.2687	1618.8149
NCOA2	2844.9254	1455.2444	716.9029	475.976	734.8809
NCOA3	991.3605	2152.6027	1858.5758	1343.9321	1210.7514
NCOA4	5188.9345	7157.7419	4606.8142	4617.1343	6651.8021
NCOA5	614.7133	1651.638	861.4772	1140.5236	1166.7685
NCOA6	1827.7337	1919.506	1950.4269	1904.1431	1692.7306
NCOA7	4233.8773	8581.7565	2566.5257	3550.0771	1361.0263
NCOR1	1570.4686	2516.0918	1465.6387	1660.0529	2588.8821
NCOR2	4967.2746	6330.3131	4140.9268	6670.8425	10824.6793
NCR1	0	0.6439	4.3107	0.7179	0.6109
NCR2	0	0	0	0	0
NCR3	8.3777	3.8635	3.6475	19.1443	2.4435
NCRNA00028	0	0	0.6632	0.2393	0
NCRNA00029	0	0	0	0	0
NCRNA00032	0	0.6439	0	0	0.6109
NCRNA00051	0	0	0	0	0
NCRNA00052	0	0	0	0	0
NCRNA00081	153.7865	217.6395	188.9679	203.7101	258.0941
NCRNA00085	36.2789	31.5518	20.5587	51.929	50.0916
NCRNA00086	60.3892	34.4494	132.3054	355.8453	173.4881
NCRNA00087	68.4178	18.0296	22.5483	70.3554	34.2089
NCRNA00092	2.7926	7.727	3.9791	4.3075	10.9957
NCRNA00093	24.7317	4.9646	8.7109	1.5746	81.1057
NCRNA00094	367.3794	355.8942	493.897	484.8996	533.9401
NCRNA00095	56.8985	41.2105	30.8381	63.1763	69.0287
NCRNA00099	0	0	0	0	0
NCRNA00105	95.394	43.2517	7.9649	41.8782	249.8473
NCRNA00107	10.4721	7.727	1.3264	16.2727	20.7697
NCRNA00110	0.3491	0.322	0	0.4786	0.6109
NCRNA00111	0	0	0	0	0
NCRNA00112	0.3491	0	0	0	0
NCRNA00113	0	0	0	2.6323	0
NCRNA00114	0	0	0	0	0
NCRNA00115	16.7554	16.0978	12.9321	32.3061	18.3262
NCRNA00116	214.6784	159.0466	266.2688	367.5712	226.0232
NCRNA00119	0.6981	0.6439	1.3264	2.8716	0.6109
NCRNA00120	38.3978	68.2548	93.1775	45.2285	23.8241
NCRNA00152	243.6513	109.4653	500.7046	514.2646	83.6897
NCRNA00157	0	0	0	0	0
NCRNA00158	0.3491	0.322	3.6475	0	0
NCRNA00159	0	0	0	0	0
NCRNA00160	15.01	0.322	0	0.2393	16.4936
NCRNA00161	0.3491	0	0	0.2393	0
NCRNA00162	0	0.322	19.2324	28.4772	1.2217
NCRNA00164	0	0	0.3316	0.2393	0.6109
NCRNA00167	0	1.2878	0.3316	3.111	0.6109
NCRNA00169	5.2361	3.8635	2.9843	4.3075	0.6109
NCRNA00171	47.9483	26.4874	19.8359	18.85	27.0556
NCRNA00173	13.6138	2.2537	0.9948	5.7433	19.548
NCRNA00174	203.5082	76.3037	42.7754	213.6986	234.5754
NCRNA00175	1.0472	0	0.3316	0.9572	0.6109
NCRNA00176	49.9171	23.5028	81.2402	15.0762	17.7153
NCRNA00181	36.7711	132.1439	69.3426	111.1903	138.7355
NCRNA00182	39.794	37.347	13.9269	30.8702	56.2004
NCRNA00183	193.036	126.8509	231.7831	130.6601	182.6512
NCRNA00185	7.3305	22.8589	0	27.7593	6.7196
NCRNA00188	3822.3231	5083.0528	5624.4715	12844.8896	8436.7746
NCRNA00189	0.3491	0.6439	0.9948	11.008	2.4435
NCRNA00200	1.0472	0	0	234.2788	0
NCRNA00201	2835.3539	1146.0275	146.4412	902.3753	977.5626
NCRNA00202	12.9156	16.7417	0.9948	33.2633	3.6652
NCRNA00203	2.0944	0	0.3316	0	0
NCRNA00204B	10.123	2.5757	0.9948	4.5468	12.8283
NCRNA00207	0	0	0	0.2393	0
NCRNA00219	149.4022	123.9533	262.2896	190.9647	131.9487
NCRNA00230B	2.4435	3.2196	0	30.6309	58.6439
NCRNA00235	2.0944	0.322	0.3316	0.4786	1.8326
NCS1	453.7918	386.67	514.6315	683.2134	217.471
NCSTN	3899.1186	4624.1646	2853.151	7324.8656	5297.1411
NDC80	217.8201	54.7326	233.1095	176.6065	32.9872
NDE1	467.3183	1139.2406	515.7888	472.5204	227.6848
NDEL1	893.6207	918.8645	800.1326	1092.4235	1028.7111
NDFIP1	4150.4494	2830.9655	2815.8833	2359.7782	3227.245
NDFIP2	643.3371	1181.5812	912.2109	1275.7304	1093.4637
NDNL2	342.4383	368.9624	374.6995	357.5204	450.8247
NDN	61.0874	151.3197	499.0467	747.3469	209.5296
NDOR1	531.2855	462.9738	297.77	608.7898	835.0641
NDP	0.6981	1.6098	1.658	5.504	61.0874
NDRG1	32894.3189	13253.6705	14036.9726	16280.8186	8142.3335
NDRG2	586.0895	1873.7881	259.9685	381.4508	791.0812
NDRG3	1272.7114	1345.4572	1293.8738	889.9721	1149.0531
NDRG4	203.8572	276.8828	304.0703	172.299	107.5137
NDST1	1675.8879	1903.7301	1294.2054	1972.5841	2904.0929
NDST2	532.6817	702.5096	492.4148	687.9994	660.9652
NDST3	1.7454	0.6439	1.658	3.5896	1.2217
NDST4	0	0	0	0	0
NDUFA10	1498.211	1580.8075	1759.0981	1486.5574	1864.3861
NDUFA11	1442.3597	1358.9793	1361.8503	1135.9768	837.5076
NDUFA12	965.1802	830.3264	1167.8687	530.0587	567.5015
NDUFA13	2839.3228	2476.4171	2278.153	2855.0254	2006.2798
NDUFA1	1753.3816	968.1239	1142.9993	890.2114	828.9554
NDUFA2	1495.4184	791.3696	899.2788	700.2039	800.8552
NDUFA3	557.8148	433.9977	538.5062	640.6172	467.9291
NDUFA4L2	164.0632	193.174	248.6944	576.9623	397.6787
NDUFA4	3587.7476	1863.1636	3194.5619	4082.2895	3294.4411
NDUFA5	948.0757	837.7314	1476.2497	887.1005	1070.2505
NDUFA6	771.7951	870.8929	998.7565	984.258	628.5889
NDUFA7	484.8591	364.1331	441.018	221.8349	353.6958
NDUFA8	622.7419	631.0352	661.8586	587.731	671.9609
NDUFA9	1356.8374	707.3389	1066.4014	1120.9006	869.8839
NDUFAB1	1302.3824	988.4071	1112.1612	974.6858	771.5333
NDUFAF1	242.9531	234.7065	288.1539	199.819	294.4411
NDUFAF2	298.8044	153.2514	193.9816	112.7123	125.2291
NDUFAF3	787.1542	367.3526	1374.4508	888.297	888.2101
NDUFAF4	116.9387	191.5643	153.5273	140.4715	146.6097
NDUFB10	1327.8646	1145.2001	1140.3465	1051.0238	1011.6066
NDUFB11	1396.6315	1311.6517	1829.0641	1297.0285	1166.7685
NDUFB1	895.017	394.397	621.7359	861.0163	495.4184
NDUFB2	1092.5875	753.691	1308.7855	1394.8967	913.8546
NDUFB3	735.1427	358.9817	714.9134	830.1461	570.5559
NDUFB4	1621.4329	1275.5925	1963.0274	1736.6302	1803.2987
NDUFB5	1240.946	688.6654	1402.3046	1189.5809	1013.4392
NDUFB6	936.5564	534.1262	655.8899	550.3995	486.8662
NDUFB7	1164.8486	1093.687	1159.2473	833.0178	583.3842
NDUFB8	1108.1246	1060.6929	1340.1542	1376.712	1230.8797
NDUFB9	2457.108	2169.3766	2453.1311	1508.8175	1657.2999
NDUFC1	571.7776	503.5403	689.3808	538.6736	541.234
NDUFC2	1927.2188	1438.8246	1362.1819	1506.1803	1282.8345
NDUFS1	1331.0062	1453.6346	1557.4898	1080.4582	1572.9994
NDUFS2	2682.2585	2200.2523	2478.6537	3696.7705	2889.4319
NDUFS3	1403.9689	1144.7783	1438.1895	1017.1695	1012.1747
NDUFS4	758.5304	339.0204	773.6052	564.7578	419.0593
NDUFS5	1847.2816	1641.9793	1317.0853	1430.5602	1466.7074
NDUFS6	1294.7029	574.3708	678.1066	1009.8635	549.7862
NDUFS7	752.1145	528.3149	505.1248	654.4131	390.9163
NDUFS8	1335.5441	662.9089	1036.5581	1045.9984	985.9499
NDUFV1	2315.7344	1467.1568	1762.414	1610.7562	2676.237
NDUFV2	1221.049	1213.7769	1096.2447	1465.9772	1708.0024
NDUFV3	741.0769	464.5836	742.7671	446.0629	604.7648
NEAT1	60641.9408	6199.9206	6209.4006	8547.4657	35962.7367
NEBL	1712.1913	215.711	4304.4019	2191.0688	3130.7269
NEB	9.0758	7.405	3.6475	118.9342	15.2718
NECAB1	9.4249	27.0444	61.3446	44.5106	116.6768
NECAB2	1.7454	1.9317	2.6527	0.9572	4.2761
NECAB3	419.2338	365.0989	303.0755	419.0216	2197.3122
NECAP1	993.4549	472.3105	782.2266	875.3746	1070.8613
NECAP2	1911.5106	2136.5048	1832.38	2093.1934	1453.2682
NEDD1	548.739	445.9101	851.1979	396.0484	371.4111
NEDD4L	2284.6671	1722.1465	974.5503	2285.1153	9959.0715
NEDD4	350.1178	451.3833	617.0936	318.0352	210.7514
NEDD8	2264.421	1576.944	2450.1368	2053.9475	1744.6549
NEDD9	3528.4056	952.026	1936.1684	4479.2951	10933.4148
NEFH	12.5665	12.5563	14.9217	451.0883	22.6023
NEFL	1.7454	9.3367	51.3968	68.441	8.5522
NEFM	1.3963	0	0.9948	19.2688	7.9414
NEGR1	21.2933	36.0592	17.906	131.6173	108.7355
NEIL1	159.1762	104.9579	65.9869	112.9516	167.9902
NEIL2	263.8974	375.7235	324.9606	467.1217	372.022
NEIL3	49.568	8.3709	159.8276	13.401	43.372
NEK10	26.8784	20.9272	4.3107	4.0682	7.3305
NEK11	173.4881	178.364	151.2062	157.9407	164.9359
NEK1	219.9145	312.298	256.9842	175.6492	287.1106
NEK2	432.8475	72.4403	763.3259	301.2839	44.5938
NEK3	122.1747	110.7531	167.7858	280.9431	146.6097
NEK4	417.8375	447.5198	576.6393	495.5989	757.4832
NEK5	12.5665	4.5074	4.6423	2.393	1.2217
NEK6	1099.2233	1876.3638	1540.5786	1250.3642	1511.912
NEK7	2557.6403	2467.1544	1751.803	2403.3316	1759.9267
NEK8	141.7227	167.0955	132.9686	132.0959	211.9731
NEK9	1860.8954	962.3286	1290.2263	1818.4722	2373.2437
NELF	371.062	1711.5219	538.1746	620.9943	1551.0079
NELL1	1.0472	297.81	0	0.2393	1.8326
NELL2	81.3334	125.8851	53.718	239.7828	21.9914
NENF	1801.9024	1580.8075	925.8062	1141.2415	1036.6524
NEO1	923.9899	2008.366	954.3231	1885.7167	1269.3952
NES	397.9405	432.3879	780.9003	1008.667	1675.6261
NET1	7878.1744	3795.2259	13914.9465	3760.1861	5673.7935
NETO1	3.8398	4.1854	10.2794	112.2336	0.6109
NETO2	651.7148	670.6359	997.4302	747.3469	219.3036
NEU1	2108.0374	2234.0577	2371.881	3871.9412	1435.5528
NEU2	0	0	0.3316	0	0
NEU3	171.3937	127.4949	63.6658	123.2416	104.4594
NEU4	0.3491	0	0.3316	11.4866	0
NEURL1B	2403.3511	744.3639	1138.357	2112.3377	1008.5522
NEURL2	10.6501	10.4539	36.7603	22.6645	28.6011
NEURL3	8.7268	6.7611	6.9634	61.0226	1.8326
NEURL4	520.1152	486.2641	357.8082	457.1906	602.7489
NEURL	4.887	13.8441	3.6475	23.4518	8.5522
NEUROD1	41.8885	0	1.9896	1.6751	0
NEUROD2	0.6981	2.8976	0	0.2393	0
NEUROD4	0	0	0	0.2393	0
NEUROD6	0	0	0	0	0
NEUROG1	0	0	0	0	0
NEUROG2	0.6981	0	0	0	0
NEUROG3	0	0	0	1.9144	0
NEXN	75.3992	80.4892	244.7152	301.0446	190.5925
NF1P1	0	0	0	0	0
NF1	2879.1343	3202.8255	3553.6765	2094.1506	2061.0874
NF2	760.2758	1241.7871	842.5765	601.6106	996.3348
NFAM1	241.5569	489.0523	238.0834	641.0958	398.2896
NFASC	87.882	96.1685	57.3489	186.8104	121.0018
NFAT5	1236.059	1227.9429	501.6994	943.337	1113.0116
NFATC1	351.165	449.7735	208.2401	325.693	413.5614
NFATC2IP	1324.0248	1070.5061	608.4722	828.9496	958.4606
NFATC2	73.3048	192.8521	105.1148	111.0371	79.4136
NFATC3	595.5144	1561.1682	471.1929	772.4738	993.2804
NFATC4	1465.7474	306.8248	583.6028	792.0967	1364.0806
NFE2L1	5011.6066	5999.9855	9276.9626	9114.6165	5061.0874
NFE2L2	2027.622	2746.5098	2814.8189	3188.2229	2143.1888
NFE2L3	6844.2272	758.2081	2359.9436	776.542	1131.3378
NFE2	333.0134	126.207	40.1227	60.3046	69.6396
NFIA	165.8085	153.2514	168.1174	137.3606	667.6848
NFIB	1333.1006	1547.0021	480.1459	1825.8907	1084.9114
NFIC	2838.6421	917.5767	530.2164	463.7714	753.2071
NFIL3	681.3858	545.7166	944.3754	903.6125	802.077
NFIX	789.9468	4558.2633	460.5819	1194.367	1908.369
NFKB1	1163.4523	1391.175	1455.691	1331.7276	1258.3995
NFKB2	1030.4564	1159.6881	977.5346	1685.6584	738.5461
NFKBIA	2860.9826	1904.374	4159.496	4016.9595	5640.1955
NFKBIB	345.2308	339.6643	378.0154	604.9609	496.6402
NFKBID	98.0888	45.0739	45.4282	38.2887	54.3677
NFKBIE	722.2271	574.6928	505.3469	838.0431	233.9646
NFKBIL1	400.0349	519.9601	389.2896	545.8528	398.2896
NFKBIL2	519.7068	176.1103	468.8651	235.2264	108.1246
NFKBIZ	2142.5918	1626.2034	1508.0826	1455.6872	748.3201
NFRKB	296.0119	942.6893	603.4983	978.0361	1006.1087
NFS1	874.4219	574.3708	524.2477	623.6266	548.5644
NFU1	884.1958	355.7622	737.1301	491.5307	445.3268
NFX1	1231.172	1070.5061	735.8037	1082.3727	1836.2859
NFXL1	260.1379	374.2811	345.3934	162.5091	193.036
NFYA	1059.4293	2135.539	1163.558	938.0699	820.4032
NFYB	519.068	441.4027	498.0519	706.9045	621.2584
NFYC	847.3968	1006.0761	566.5788	1260.1134	1124.0745
NGB	0	2.8976	0	0	0
NGDN	474.736	524.1455	597.5296	415.6713	420.281
NGEF	219.2163	263.6826	2601.0114	379.5364	53.7569
NGFRAP1	2008.5522	265.6143	1601.9232	492.4879	1394.0134
NGFR	26.1803	36.3811	24.5378	7.1791	29.9328
NGF	22.6896	6.1172	7.9582	6.4612	29.3219
NGLY1	513.8319	419.5096	631.6837	657.1292	558.9493
NGRN	1614.8879	2527.5728	2750.9475	2416.7063	2338.2162
NHEDC1	1.7454	2.2537	1.3264	2.6347	5.4979
NHEDC2	26.1803	37.9909	155.1853	100.747	47.0373
NHEG1	0	0	0	0	0.6109
NHEJ1	270.6205	260.6143	311.614	275.207	197.8131
NHLH1	6.2833	2.2537	0.6632	11.9652	3.6652
NHLH2	0.6981	0.9659	1.9896	0	46.4264
NHLRC1	142.4208	54.4107	52.06	132.5745	98.3506
NHLRC2	156.7327	188.6666	195.6396	100.0291	123.3965
NHLRC3	579.4572	698.3241	529.5532	1020.8715	808.7966
NHLRC4	39.794	45.7179	38.4647	21.0588	18.3262
NHP2L1	1582.337	2216.0281	3382.9064	2312.396	2266.3409
NHP2	1779.2128	974.241	1435.7954	743.7573	1151.4966
NHSL1	150.1004	383.4505	175.4124	220.8777	956.628
NHSL2	26.1803	20.9272	13.9269	20.1015	30.5437
NHS	102.6268	391.1774	617.4252	100.5077	145.9988
NICN1	316.8933	204.7774	142.7207	289.3283	544.6243
NID1	1653.4881	3996.6323	2306.4611	1826.7091	1552.2053
NID2	226.1977	172.8908	729.5034	633.9167	285.2779
NIF3L1	645.0825	597.2297	867.4459	584.3807	557.7276
NINJ1	1163.4523	1534.1238	675.1223	2075.4849	1677.4588
NINJ2	674.4707	381.5992	151.6339	270.3251	398.5156
NINL	506.5014	687.3776	329.9345	418.0644	317.0434
NIN	792.7393	830.6483	807.7593	853.1193	998.7783
NIP7	787.5033	684.158	1123.1037	592.9957	535.1252
NIPA1	585.0423	650.0306	728.8403	751.6543	720.8308
NIPA2	1093.6382	1234.3821	1354.8868	1086.2015	881.4905
NIPAL1	25.8312	21.8931	88.2036	19.6229	14.661
NIPAL2	384.3267	190.2764	120.0365	316.5994	316.4325
NIPAL3	1548.1281	1367.9941	385.3105	614.2938	1264.5082
NIPAL4	6.9814	5.4733	346.5141	48.3394	6.1087
NIPBL	1847.9798	1435.927	982.1769	975.8823	1578.4973
NIPSNAP1	1507.2868	1863.1636	2462.4057	1600.9448	1703.1155
NIPSNAP3A	409.1107	420.7974	428.7491	376.6647	510.0794
NIPSNAP3B	61.59	16.7965	14.9449	29.4727	46.4264
NISCH	1450.7374	1858.9781	865.1248	1597.1159	2239.4624
NIT1	1076.4883	458.6113	769.0956	1068.4763	1008.2346
NIT2	1084.5624	373.4698	683.0805	814.5913	769.7007
NKAIN1	18.1517	5.1513	9.9478	33.5026	1.2217
NKAIN2	0.6981	0.9659	14.2585	70.5947	0.6109
NKAIN3	2.0944	0	0	0	0
NKAIN4	6.6323	4.8294	22.5483	0.4786	1.8326
NKAPL	1.3963	3.2196	2.6527	9.0936	10.9957
NKAP	605.6375	219.2525	320.9815	230.2106	326.8173
NKD1	15.01	15.132	39.4595	28.2379	58.033
NKD2	99.8342	102.3822	101.4673	192.4005	199.7557
NKG7	79.239	65.0353	484.7882	110.3192	86.744
